개방자치단체코드,관리번호,데이터갱신구분,관리기관명,발급기명,설치장소주소,설치장소상세위치,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,운영시간참고내용,설치운영URL,사용여부명,장애인편의기능정보,시각장애인용키패드,시각장애인용음성안내,청각장애인용화면안내,점자라벨부착,이어폰소켓,촉각(전자)모니터,화면확대기능,휠체어사용자조작,최종수정시점,시도코드,설치장소위치,도로시군구코드,도로코드,도로명읍면동번호,도로건물층구분,도로건물본번호,도로건물부번호,등기사항증명서발급구분,가족관계삭제발급구분,데이터갱신시점
3020000,502,I,서울특별시 용산구,한강로동주민센터,서울특별시 용산구 한강대로38길 28(한강로2가)[서울특별시 용산구 한강로2가 187번지 3호],한강로동주민센터 2층 민원실 내,9:00,18:00,,,주말(공휴일) 정기휴무,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.5 14:36,6110000,읍면동,11170,4106426,1,0,28,,미발급,발급,2026.1.16 18:34
3020000,516,I,서울특별시 용산구,이태원2동주민센터,"서울특별시 용산구 회나무로13길 58, 이태원제2동주민센터 (이태원동)",1층 민원실 입구 좌측,9:00,18:00,,,,https://www.yongsan.go.kr/dong/main/main.do?dongCd=13,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.7 13:18,6110000,읍면동,11170,4106487,1,0,58,,발급,발급,2026.1.16 18:34
3020000,517,I,서울특별시 용산구,서빙고동주민센터,"서울특별시 용산구 서빙고로 279, 서빙고동주민센터 (서빙고동)",1층 민원실 입구 좌측,9:00,18:00,,,,https://www.yongsan.go.kr/dong/main/main.do?dongCd=15,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.12.10 13:53,6110000,읍면동,11170,3102004,6,0,279,,발급,발급,2026.1.16 18:34
3020000,506,I,서울특별시 용산구,이촌1동주민센터,서울특별시 용산구 이촌로71길 24(이촌동)[서울특별시 용산구 이촌동 301번지 179호],이촌1동 주민센터 출입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 13:27,6110000,읍면동,11170,4106290,1,0,24,,발급,발급,2026.1.16 18:34
3020000,509,I,서울특별시 용산구,한강로동주민센터2,"서울특별시 용산구 한강대로38길 28, 한강로동주민센터 (한강로2가)",2층 민원실,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.5 14:36,6110000,읍면동,11170,4106426,1,0,28,,발급,발급,2026.1.16 18:34
3020000,102,I,서울특별시 용산구,순천향병원,서울특별시 용산구 대사관로 59(한남동),순천향병원 민원실,6:00,2400,6:00,2400,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 14:03,6110000,병원,11170,3102001,1,0,59,,미발급,미발급,2026.1.16 18:34
3020000,507,I,서울특별시 용산구,보광동주민센터,서울특별시 용산구 장문로 95(보광동)[서울특별시 용산구 보광동 217번지 32호],2층 주민센터 출입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.6 16:10,6110000,읍면동,11170,3102011,4,0,95,,발급,발급,2026.1.16 18:34
3020000,404,I,서울특별시 용산구,용산세무서,서울특별시 용산구 서빙고로24길 15(한강로3가),용산세무서 민원실,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 14:04,6110000,세무서,11170,4106148,1,0,15,,미발급,발급,2026.1.16 18:34
3020000,514,I,서울특별시 용산구,용산2가동주민센터,"서울특별시 용산구 신흥로 90, 용산2가동 주민센터, 용산치안센터 (용산동2가)",2층 민원실 입구 우측,9:00,18:00,,,,https://www.yongsan.go.kr/dong/main/main.do?dongCd=02,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.1.2 10:18,6110000,읍면동,11170,3102005,2,0,90,,발급,발급,2026.1.16 18:34
3020000,405,I,서울특별시 용산구,원효새마을금고 동부지점,"서울특별시 용산구 원효로 251 (원효로1가, 용산파크뷰)",원효새마을금고 동부지점 365코너,7:00,23:30,7:00,23:30,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&menucdv=01140000&decorator=user28OneClick,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.3 15:24,6110000,은행,11170,3102007,1,0,251,,미발급,미발급,2026.1.16 18:34
3020000,510,I,서울특별시 용산구,효창동주민센터,"서울특별시 용산구 효창원로 161, 효창동 주민센터 (효창동)",효창동주민센터 2층 민원실 입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2024.6.10 13:35,6110000,읍면동,11170,3005022,9,0,161,,발급,발급,2026.1.16 18:34
3020000,504,I,서울특별시 용산구,후암동주민센터,서울특별시 용산구 후암로 32-6(후암동),후암동 주민센터 출입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 13:21,6110000,읍면동,11170,3101024,1,0,32,6,발급,발급,2026.1.16 18:34
3020000,103,I,서울특별시 용산구,국방부_민원실,서울특별시 용산구 이태원로 22(용산동3가),국방부 민원실,9:00,18:00,,,주말(공휴일) 정기휴무,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 14:01,6110000,중앙행정기관,11170,3102009,9,0,22,,미발급,발급,2026.1.16 18:34
3020000,515,I,서울특별시 용산구,이태원1동주민센터,"서울특별시 용산구 보광로 104-6, 이태원1동 주민센터 (이태원동)",1층 민원실 입구 좌측,9:00,18:00,,,,https://www.yongsan.go.kr/dong/main/main.do?dongCd=12,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.6.10 13:33,6110000,읍면동,11170,3102003,1,0,104,6,발급,발급,2026.1.16 18:34
3020000,401,I,서울특별시 용산구,용산역,서울특별시 용산구 한강대로23길 55(한강로3가)[서울특별시 용산구 한강로3가 40번지 999호],용산역 3층 대합실,5:00,2400,5:00,2400,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 14:02,6110000,지하철,11170,4106418,2,0,55,,미발급,미발급,2026.1.16 18:34
3020000,513,I,서울특별시 용산구,남영동주민센터,"서울특별시 용산구 두텁바위로 25, 남영동 주민센터 (갈월동)",1층 출입구 좌측,9:00,18:00,,,,https://www.yongsan.go.kr/dong/main/main.do?dongCd=03,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 8:26,6110000,읍면동,11170,3102002,3,0,25,,발급,발급,2026.1.16 18:34
3020000,508,I,서울특별시 용산구,원효로제2동주민센터,"서울특별시 용산구 효창원로8길 3, 원효로제2동 주민센터 (산천동)",원효로제2동주민센터 현관 입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.12.9 11:05,6110000,읍면동,11170,4106560,1,0,3,,발급,발급,2026.1.16 18:34
3020000,406,I,서울특별시 용산구,이촌새마을금고 동부지점,"서울특별시 용산구 이촌로 276-1, 1층 (이촌동)",365코너,7:00,23:30,7:00,23:30,,https://www.yongsan.go.kr/portal/main/contents.do?menuNo=200016,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.3 15:24,6110000,은행,11170,3102008,2,0,276,1,미발급,미발급,2026.1.16 18:34
3020000,101,I,서울특별시 용산구,용산구청,서울특별시 용산구 녹사평대로 150(이태원동),용산구청 2층 민원실(부동산정보과 민원실 옆 우리은행창구 앞),0:00,2400,0:00,2400,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 14:03,6110000,시군구,11170,2005002,3,0,150,,미발급,발급,2026.1.16 18:34
3020000,505,I,서울특별시 용산구,원효로1동주민센터,서울특별시 용산구 백범로 350(문배동),2층 주민센터 출입구,9:00,18:00,,,,http://www.yongsan.go.kr/pms/contents/contents.do?contseqn=1594&sitecdv=S0000600&decorator=user28OneClick&menucdv=01140000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 13:25,6110000,읍면동,11170,3005016,5,0,350,,발급,발급,2026.1.16 18:34
3030000,509,I,서울특별시 성동구,왕십리제2동주민센터 KIOSK,"서울특별시 성동구 무학봉15길 6, 왕십리제2동 주민센터(공공복합청사) 2층 (하왕십리동)",왕십리제2동주민센터 2층 민원실 입구 우측,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:40,6110000,읍면동,11200,4109259,1,0,6,,미발급,발급,2026.1.16 18:33
3030000,505,I,서울특별시 성동구,마장동주민센터 KIOSK,서울특별시 성동구 마장로42길 11(마장동),마장동주민센터,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.14 11:08,6110000,읍면동,11200,4109189,1,0,11,,미발급,발급,2026.1.16 18:33
3030000,518,I,서울특별시 성동구,성수2가제1동주민센터 KIOSK,서울특별시 성동구 뚝섬로 385-19(성수동2가),성수2가제1동주민센터,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.12 15:40,6110000,읍면동,11200,3103010,3,0,385,19,미발급,발급,2026.1.16 18:33
3030000,301,I,서울특별시 성동구,성동구청민원실3KIOSK,서울특별시 성동구 고산자로 270(행당동)[서울특별시 성동구 행당동 7번지],구청내 1층,8:00,21:00,9:00,18:00,,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.9.1 12:32,6110000,시군구,11200,3005030,4,0,270,,발급,발급,2026.1.16 18:33
3030000,524,I,서울특별시 성동구,MG새마을금고금호제1지점,서울특별시 성동구 장터길 49-1(금호동3가),MG새마을금고 365코너 내,6:30,23:30,6:30,23:30,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:59,6110000,은행,11200,4109519,1,0,49,1,미발급,미발급,2026.1.16 18:33
3030000,513,I,서울특별시 성동구,금호23가동주민센터KIOSK,서울특별시 성동구 무수막18길 1(금호동2가),금호23가동주민센터,0:00,0:00,0:00,0:00,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:56,6110000,읍면동,11200,4109234,1,0,1,,미발급,발급,2026.1.16 18:33
3030000,517,I,서울특별시 성동구,성수1가제2동주민센터 KIOSK,"서울특별시 성동구 왕십리로5길 3, 성수1가제2동 공공복합청사 (성수동1가)",성수1가제2동주민센터,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:58,6110000,읍면동,11200,4109454,1,0,3,,미발급,발급,2026.1.16 18:33
3030000,532,I,서울특별시 성동구,한양대 학생회관,"서울특별시 성동구 왕십리로 222, 한양대학교 (사근동)",학생회관 앞 신한은행 부스,0:00,2400,,,,https://www.sd.go.kr/main/contents.do?key=1224&,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 15:36,6110000,대학(교),11200,3005011,5,0,222,,미발급,미발급,2026.1.16 18:33
3030000,507,I,서울특별시 성동구,행당제2동주민센터 KIOSK,서울특별시 성동구 행당로9길 9(행당동),행당제2동주민센터,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:43,6110000,읍면동,11200,4109544,2,0,9,,미발급,발급,2026.1.16 18:33
3030000,521,I,서울특별시 성동구,용답동주민센터 KIOSK,서울특별시 성동구 용답중앙23길 20(용답동),용답동주민센터,0:00,2400,0:00,2400,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:58,6110000,읍면동,11200,4109500,1,0,20,,미발급,발급,2026.1.16 18:33
3030000,528,I,서울특별시 성동구,금호1가동 성동중앙새마을금고 ,서울특별시 성동구 금호로 90 (금호동1가),금호벽산아파트상가 맞은편,0:00,2400,0:00,2400,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 10:43,6110000,은행,11200,3103001,1,0,90,,미발급,미발급,2026.1.16 18:33
3030000,506,I,서울특별시 성동구,행당제1동주민센터 KIOSK,서울특별시 성동구 고산자로10길 18(행당동),행당제1동주민센터,0:00,2400,0:00,2400,24시간 운영,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:54,6110000,읍면동,11200,4109004,1,0,18,,미발급,발급,2026.1.16 18:33
3030000,516,I,서울특별시 성동구,성수1가제1동주민센터 KIOSK,서울특별시 성동구 뚝섬로3길 18(성수동1가),성수1가제1동주민센터 1층,9:00,18:00,,,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:57,6110000,읍면동,11200,4109159,1,0,18,,미발급,발급,2026.1.16 18:33
3030000,520,I,서울특별시 성동구,송정동주민센터 KIOSK,서울특별시 성동구 동일로43길 13(송정동),송정동주민센터,0:00,2400,0:00,2400,주말 및 공휴일 미발급,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:40,6110000,읍면동,11200,4109114,1,0,13,,미발급,발급,2026.1.16 18:33
3030000,533,I,서울특별시 성동구,송정동 공공복합청사,"서울특별시 성동구 송정18가길 9, 송정동 공공복합청사 (송정동)",1층 입구,0:00,2400,0:00,2400,,https://www.sd.go.kr/main/contents.do?key=1224&,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:40,6110000,문화복지센터,11200,4109378,1,0,9,,미발급,미발급,2026.1.16 18:33
3030000,522,I,서울특별시 성동구,성동세무서 KIOSK,서울특별시 성동구 광나루로 297(송정동)[서울특별시 성동구 송정동 67번지 6호],성동세무서 1층 민원실,9:00,18:00,,,주말 및 공휴일 미운영,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 14:41,6110000,기타,11200,3005024,3,0,297,,미발급,미발급,2026.1.16 18:33
3030000,515,I,서울특별시 성동구,옥수동주민센터 KIOSK,"서울특별시 성동구 독서당로 203, 옥수동 공공복합청사 (옥수동)",옥수동주민센터 출입구 앞,0:00,2400,0:00,2400,,http://www.sd.go.kr/sd/main.do?mCode=13A030030000&op=mainSub&lay=5,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 15:57,6110000,읍면동,11200,3005014,6,0,203,,미발급,발급,2026.1.16 18:33
3030000,529,I,서울특별시 성동구,경의중앙선 왕십리역,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 2층 (행당동)",2층 경의중앙선 개찰구 앞 로비,4:00,2400,4:00,2400,지하철 운영시간 내 운영,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.1.2 21:19,6110000,지하철,11200,3103005,1,0,17,,미발급,미발급,2026.1.16 18:33
3030000,530,I,서울특별시 성동구,한양대학교 병원,"서울특별시 성동구 왕십리로 222-1, 한양대학교병원 (사근동)",본관 3층,7:00,22:00,7:00,22:00,,http://www.sd.go.kr/sd/main.do?op=mainSub&mCode=13A030030000,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.2 15:35,6110000,병원,11200,3005011,5,0,222,1,미발급,미발급,2026.1.16 18:33
